S6 Preheat,,
blank,"Date : 15/07/2021, 08:47:57",
"1,008.00",0.287,51.7
"1,009.00",0.287,51.6
"1,010.00",0.287,51.6
"1,011.00",0.287,51.6
"1,012.00",0.285,51.9
"1,013.00",0.284,52
"1,014.00",0.282,52.2
"1,015.00",0.283,52.2
"1,016.00",0.282,52.2
"1,017.00",0.283,52.2
"1,018.00",0.283,52.2
"1,019.00",0.286,51.8
"1,020.00",0.287,51.7
"1,021.00",0.288,51.5
"1,022.00",0.292,51.1
"1,023.00",0.295,50.7
"1,024.00",0.295,50.7
"1,025.00",0.297,50.5
"1,026.00",0.297,50.5
"1,027.00",0.298,50.4
"1,028.00",0.298,50.3
"1,029.00",0.3,50.1
"1,030.00",0.302,49.9
"1,031.00",0.302,49.9
"1,032.00",0.302,49.8
"1,033.00",0.303,49.8
"1,034.00",0.302,49.8
"1,035.00",0.303,49.7
"1,036.00",0.305,49.6
"1,037.00",0.306,49.5
"1,038.00",0.309,49.1
"1,039.00",0.314,48.5
"1,040.00",0.32,47.9
"1,041.00",0.32,47.9
"1,042.00",0.321,47.8
"1,043.00",0.321,47.7
"1,044.00",0.323,47.5
"1,045.00",0.323,47.5
"1,046.00",0.324,47.4
"1,047.00",0.324,47.4
"1,048.00",0.325,47.4
"1,049.00",0.325,47.4
"1,050.00",0.323,47.5
"1,051.00",0.323,47.5
"1,052.00",0.324,47.4
"1,053.00",0.323,47.6
"1,054.00",0.323,47.5
"1,055.00",0.323,47.6
"1,056.00",0.324,47.4
"1,057.00",0.328,47
"1,058.00",0.34,45.7
"1,059.00",0.349,44.8
"1,060.00",0.35,44.7
"1,061.00",0.352,44.5
"1,062.00",0.352,44.5
"1,063.00",0.353,44.4
"1,064.00",0.354,44.3
"1,065.00",0.353,44.3
"1,066.00",0.353,44.3
"1,067.00",0.357,44
"1,068.00",0.358,43.9
"1,069.00",0.366,43
"1,070.00",0.367,43
"1,071.00",0.368,42.8
"1,072.00",0.368,42.9
"1,073.00",0.367,43
"1,074.00",0.368,42.9
"1,075.00",0.377,42
"1,076.00",0.375,42.2
"1,077.00",0.38,41.6
"1,078.00",0.378,41.8
"1,079.00",0.373,42.4
"1,080.00",0.373,42.3
"1,081.00",0.373,42.4
"1,082.00",0.375,42.2
"1,083.00",0.377,42
"1,084.00",0.38,41.7
"1,085.00",0.38,41.7
"1,086.00",0.377,42
"1,087.00",0.377,42
"1,088.00",0.379,41.8
"1,089.00",0.381,41.6
"1,090.00",0.382,41.5
"1,091.00",0.384,41.3
"1,092.00",0.382,41.5
"1,093.00",0.381,41.6
"1,094.00",0.382,41.5
"1,095.00",0.381,41.6
"1,096.00",0.381,41.6
"1,097.00",0.381,41.6
"1,098.00",0.381,41.5
"1,099.00",0.384,41.3
"1,100.00",0.162,68.8
,,
,,
S6 Irrad 1 3,,
S6 Irrad 1 3 2,"Date : 15/07/2021, 12:57:17",
Wavelength (nm),ABS,%T
190,2.299,0.5
191,2.352,0.4
192,2.399,0.4
193,2.451,0.4
194,2.469,0.3
195,2.517,0.3
196,2.601,0.3
197,2.601,0.3
198,2.66,0.2
199,2.661,0.2
200,2.689,0.2
201,2.692,0.2
202,2.703,0.2
203,2.708,0.2
204,2.734,0.2
205,2.737,0.2
206,2.812,0.2
207,2.813,0.2
208,2.814,0.2
209,2.828,0.1
210,2.848,0.1
211,2.893,0.1
212,2.869,0.1
213,2.86,0.1
214,2.863,0.1
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0.1
224,2.94,0.1
225,2.807,0.2
226,2.711,0.2
227,2.638,0.2
228,2.574,0.3
229,2.521,0.3
230,2.462,0.3
231,2.399,0.4
232,2.323,0.5
233,2.247,0.6
234,2.181,0.7
235,2.121,0.8
236,2.067,0.9
237,2.017,1
238,1.967,1.1
239,1.915,1.2
240,1.862,1.4
241,1.815,1.5
242,1.778,1.7
243,1.75,1.8
244,1.72,1.9
245,1.676,2.1
246,1.631,2.3
247,1.599,2.5
248,1.575,2.7
249,1.551,2.8
250,1.521,3
251,1.488,3.2
252,1.456,3.5
253,1.427,3.7
254,1.402,4
255,1.377,4.2
256,1.351,4.5
257,1.325,4.7
258,1.3,5
259,1.276,5.3
260,1.258,5.5
261,1.25,5.6
262,1.244,5.7
263,1.236,5.8
264,1.227,5.9
265,1.218,6.1
266,1.207,6.2
267,1.199,6.3
268,1.196,6.4
269,1.192,6.4
270,1.186,6.5
271,1.18,6.6
272,1.178,6.6
273,1.179,6.6
274,1.18,6.6
275,1.18,6.6
276,1.18,6.6
277,1.179,6.6
278,1.181,6.6
279,1.181,6.6
280,1.181,6.6
281,1.181,6.6
282,1.181,6.6
283,1.183,6.6
284,1.184,6.5
285,1.184,6.5
286,1.185,6.5
287,1.188,6.5
288,1.19,6.5
289,1.192,6.4
290,1.192,6.4
291,1.192,6.4
292,1.197,6.4
293,1.197,6.4
294,1.197,6.4
295,1.196,6.4
296,1.194,6.4
297,1.194,6.4
298,1.195,6.4
299,1.2,6.3
300,1.2,6.3
301,1.197,6.3
302,1.195,6.4
303,1.195,6.4
304,1.193,6.4
305,1.188,6.5
306,1.182,6.6
307,1.175,6.7
308,1.17,6.8
309,1.167,6.8
310,1.165,6.8
311,1.161,6.9
312,1.157,7
313,1.15,7.1
314,1.143,7.2
315,1.143,7.2
316,1.141,7.2
317,1.132,7.4
318,1.123,7.5
319,1.118,7.6
320,1.111,7.7
321,1.101,7.9
322,1.088,8.2
323,1.081,8.3
324,1.08,8.3
325,1.076,8.4
326,1.071,8.5
327,1.063,8.6
328,1.054,8.8
329,1.045,9
330,1.035,9.2
331,1.025,9.4
332,1.02,9.5
333,1.015,9.7
334,1.01,9.8
335,1.002,10
336,0.994,10.1
337,0.987,10.3
338,0.98,10.5
339,0.972,10.7
340,0.962,10.9
341,0.952,11.2
342,0.944,11.4
343,0.94,11.5
344,0.939,11.5
345,0.937,11.6
346,0.93,11.7
347,0.921,12
348,0.912,12.2
349,0.904,12.5
350,0.896,12.7
351,0.89,12.9
352,0.881,13.1
353,0.873,13.4
354,0.87,13.5
355,0.868,13.6
356,0.865,13.7
357,0.86,13.8
358,0.854,14
359,0.85,14.1
360,0.85,14.1
361,0.852,14.1
362,0.852,14.1
363,0.844,14.3
364,0.838,14.5
365,0.832,14.7
366,0.828,14.9
367,0.824,15
368,0.817,15.2
369,0.81,15.5
370,0.805,15.7
371,0.802,15.8
372,0.796,16
373,0.791,16.2
374,0.785,16.4
375,0.785,16.4
376,0.785,16.4
377,0.786,16.4
378,0.785,16.4
379,0.782,16.5
380,0.776,16.7
381,0.771,16.9
382,0.769,17
383,0.768,17
384,0.767,17.1
385,0.765,17.2
386,0.762,17.3
387,0.761,17.3
388,0.755,17.6
389,0.752,17.7
390,0.739,18.2
391,0.734,18.5
392,0.727,18.7
393,0.727,18.7
394,0.724,18.9
395,0.719,19.1
396,0.716,19.2
397,0.713,19.4
398,0.712,19.4
399,0.707,19.7
400,0.703,19.8
401,0.7,20
402,0.698,20.1
403,0.696,20.1
404,0.696,20.1
405,0.696,20.1
406,0.693,20.3
407,0.69,20.4
408,0.686,20.6
409,0.685,20.7
410,0.684,20.7
411,0.682,20.8
412,0.681,20.9
413,0.677,21
414,0.675,21.1
415,0.672,21.3
416,0.67,21.4
417,0.667,21.5
418,0.665,21.6
419,0.662,21.8
420,0.66,21.9
421,0.66,21.9
422,0.659,21.9
423,0.659,22
424,0.657,22
425,0.655,22.1
426,0.654,22.2
427,0.652,22.3
428,0.65,22.4
429,0.649,22.4
430,0.649,22.5
431,0.646,22.6
432,0.645,22.6
433,0.644,22.7
434,0.641,22.8
435,0.64,22.9
436,0.638,23
437,0.636,23.1
438,0.634,23.2
439,0.632,23.4
440,0.63,23.5
441,0.629,23.5
442,0.629,23.5
443,0.628,23.6
444,0.624,23.7
445,0.622,23.9
446,0.621,23.9
447,0.62,24
448,0.619,24
449,0.618,24.1
450,0.615,24.2
451,0.613,24.4
452,0.613,24.4
453,0.61,24.5
454,0.609,24.6
455,0.608,24.7
456,0.605,24.8
457,0.603,24.9
458,0.6,25.1
459,0.599,25.2
460,0.599,25.2
461,0.599,25.2
462,0.598,25.2
463,0.596,25.4
464,0.593,25.5
465,0.591,25.6
466,0.59,25.7
467,0.588,25.8
468,0.588,25.8
469,0.586,25.9
470,0.584,26.1
471,0.583,26.1
472,0.58,26.3
473,0.579,26.4
474,0.576,26.5
475,0.575,26.6
476,0.573,26.7
477,0.572,26.8
478,0.57,26.9
479,0.567,27.1
480,0.563,27.4
481,0.557,27.7
482,0.553,28
483,0.552,28
484,0.554,27.9
485,0.556,27.8
486,0.554,27.9
487,0.553,28
488,0.553,28
489,0.551,28.1
490,0.547,28.4
491,0.547,28.4
492,0.547,28.4
493,0.546,28.4
494,0.543,28.6
495,0.54,28.9
496,0.537,29
497,0.537,29.1
498,0.536,29.1
499,0.534,29.2
500,0.532,29.4
501,0.531,29.4
502,0.529,29.6
503,0.527,29.7
504,0.526,29.8
505,0.525,29.9
506,0.522,30.1
507,0.52,30.2
508,0.518,30.4
509,0.517,30.4
510,0.516,30.5
511,0.515,30.6
512,0.513,30.7
513,0.512,30.7
514,0.511,30.9
515,0.508,31
516,0.506,31.2
517,0.505,31.3
518,0.505,31.3
519,0.505,31.3
520,0.503,31.4
521,0.5,31.6
522,0.496,31.9
523,0.494,32
524,0.493,32.2
525,0.489,32.4
526,0.489,32.5
527,0.49,32.3
528,0.494,32.1
529,0.495,32
530,0.493,32.2
531,0.489,32.4
532,0.489,32.4
533,0.489,32.4
534,0.488,32.5
535,0.486,32.7
536,0.485,32.7
537,0.482,33
538,0.478,33.3
539,0.475,33.5
540,0.476,33.4
541,0.478,33.2
542,0.48,33.1
543,0.481,33.1
544,0.478,33.2
545,0.477,33.3
546,0.477,33.3
547,0.477,33.3
548,0.476,33.4
549,0.473,33.6
550,0.471,33.8
551,0.47,33.9
552,0.469,34
553,0.469,34
554,0.468,34.1
555,0.467,34.1
556,0.465,34.3
557,0.464,34.4
558,0.462,34.5
559,0.462,34.5
560,0.457,34.9
561,0.454,35.1
562,0.451,35.4
563,0.45,35.5
564,0.449,35.6
565,0.448,35.6
566,0.449,35.6
567,0.449,35.6
568,0.448,35.7
569,0.447,35.8
570,0.446,35.8
571,0.446,35.8
572,0.447,35.8
573,0.447,35.7
574,0.447,35.7
575,0.447,35.7
576,0.447,35.7
577,0.447,35.7
578,0.446,35.8
579,0.446,35.8
580,0.446,35.8
581,0.445,35.9
582,0.445,35.9
583,0.444,36
584,0.443,36.1
585,0.443,36.1
586,0.442,36.1
587,0.441,36.2
588,0.441,36.2
589,0.441,36.2
590,0.442,36.1
591,0.442,36.2
592,0.441,36.2
593,0.439,36.4
594,0.438,36.4
595,0.438,36.4
596,0.439,36.4
597,0.441,36.2
598,0.442,36.2
599,0.441,36.2
600,0.439,36.4
601,0.438,36.5
602,0.436,36.7
603,0.436,36.7
604,0.436,36.6
605,0.438,36.5
606,0.439,36.4
607,0.438,36.4
608,0.438,36.4
609,0.438,36.4
610,0.439,36.4
611,0.44,36.3
612,0.44,36.3
613,0.44,36.3
614,0.44,36.3
615,0.439,36.4
616,0.439,36.4
617,0.439,36.4
618,0.439,36.4
619,0.438,36.4
620,0.438,36.5
621,0.438,36.5
622,0.438,36.5
623,0.437,36.6
624,0.436,36.6
625,0.436,36.6
626,0.436,36.6
627,0.437,36.6
628,0.437,36.5
629,0.437,36.5
630,0.437,36.5
631,0.437,36.5
632,0.437,36.5
633,0.437,36.6
634,0.437,36.6
635,0.437,36.6
636,0.437,36.6
637,0.437,36.6
638,0.437,36.6
639,0.437,36.6
640,0.436,36.6
641,0.436,36.7
642,0.436,36.7
643,0.435,36.8
644,0.435,36.8
645,0.434,36.8
646,0.434,36.8
647,0.434,36.9
648,0.433,36.9
649,0.433,36.9
650,0.432,36.9
651,0.432,37
652,0.432,37
653,0.432,37
654,0.432,37
655,0.432,37
656,0.431,37
657,0.429,37.2
658,0.429,37.3
659,0.429,37.3
660,0.429,37.2
661,0.43,37.2
662,0.43,37.2
663,0.43,37.2
664,0.43,37.2
665,0.429,37.3
666,0.428,37.3
667,0.427,37.4
668,0.427,37.4
669,0.427,37.4
670,0.427,37.4
671,0.426,37.5
672,0.426,37.5
673,0.425,37.6
674,0.424,37.7
675,0.423,37.8
676,0.422,37.8
677,0.421,37.9
678,0.42,38
679,0.42,38
680,0.419,38.1
681,0.419,38.1
682,0.419,38.1
683,0.419,38.1
684,0.418,38.2
685,0.417,38.3
686,0.416,38.3
687,0.416,38.4
688,0.415,38.5
689,0.414,38.5
690,0.413,38.7
691,0.412,38.7
692,0.412,38.8
693,0.41,38.9
694,0.409,39
695,0.408,39.1
696,0.406,39.3
697,0.404,39.4
698,0.404,39.4
699,0.404,39.4
700,0.405,39.3
701,0.405,39.3
702,0.405,39.4
703,0.404,39.4
704,0.403,39.5
705,0.403,39.6
706,0.401,39.7
707,0.4,39.8
708,0.399,39.9
709,0.399,39.9
710,0.398,40
711,0.397,40.1
712,0.396,40.2
713,0.396,40.2
714,0.395,40.3
715,0.394,40.4
716,0.393,40.4
717,0.393,40.4
718,0.391,40.6
719,0.391,40.6
720,0.391,40.7
721,0.389,40.8
722,0.389,40.8
723,0.388,40.9
724,0.388,41
725,0.386,41.1
726,0.386,41.1
727,0.385,41.2
728,0.383,41.4
729,0.383,41.4
730,0.383,41.4
731,0.382,41.5
732,0.381,41.6
733,0.381,41.6
734,0.379,41.7
735,0.378,41.9
736,0.377,42
737,0.376,42.1
738,0.374,42.2
739,0.373,42.3
740,0.371,42.5
741,0.371,42.5
742,0.369,42.7
743,0.369,42.8
744,0.368,42.8
745,0.368,42.9
746,0.367,43
747,0.366,43
748,0.366,43
749,0.366,43.1
750,0.364,43.3
751,0.363,43.3
752,0.363,43.4
753,0.363,43.4
754,0.362,43.5
755,0.361,43.5
756,0.36,43.7
757,0.36,43.7
758,0.359,43.8
759,0.359,43.8
760,0.359,43.8
761,0.359,43.8
762,0.358,43.9
763,0.354,44.2
764,0.352,44.4
765,0.352,44.5
766,0.352,44.5
767,0.35,44.7
768,0.349,44.7
769,0.349,44.8
770,0.349,44.7
771,0.349,44.8
772,0.349,44.8
773,0.348,44.9
774,0.348,44.9
775,0.346,45
776,0.346,45.1
777,0.346,45.1
778,0.344,45.2
779,0.343,45.4
780,0.34,45.7
781,0.341,45.6
782,0.34,45.7
783,0.339,45.8
784,0.339,45.8
785,0.339,45.8
786,0.338,45.9
787,0.337,46
788,0.334,46.3
789,0.333,46.4
790,0.332,46.5
791,0.331,46.6
792,0.33,46.8
793,0.33,46.8
794,0.329,46.9
795,0.329,46.8
796,0.329,46.9
797,0.328,47
798,0.328,47
799,0.327,47.1
800,0.326,47.2
801,0.325,47.3
802,0.324,47.4
803,0.323,47.5
804,0.322,47.6
805,0.321,47.8
806,0.319,48
807,0.318,48.1
808,0.317,48.1
809,0.317,48.2
810,0.316,48.3
811,0.316,48.3
812,0.315,48.4
813,0.315,48.4
814,0.315,48.4
815,0.315,48.4
816,0.314,48.5
817,0.313,48.6
818,0.313,48.7
819,0.312,48.8
820,0.31,49
821,0.306,49.4
822,0.301,50
823,0.299,50.3
824,0.3,50.2
825,0.301,50.1
826,0.302,49.9
827,0.303,49.8
828,0.299,50.3
829,0.299,50.2
830,0.3,50.1
831,0.3,50.1
832,0.3,50.1
833,0.3,50.1
834,0.3,50.2
835,0.299,50.2
836,0.3,50.1
837,0.3,50.1
838,0.3,50.1
839,0.297,50.4
840,0.297,50.4
841,0.297,50.4
842,0.297,50.5
843,0.298,50.3
844,0.298,50.4
845,0.298,50.4
846,0.297,50.4
847,0.295,50.7
848,0.295,50.7
849,0.295,50.7
850,0.296,50.6
851,0.295,50.6
852,0.302,49.9
853,0.302,49.9
854,0.299,50.2
855,0.296,50.6
856,0.291,51.1
857,0.291,51.1
858,0.291,51.1
859,0.291,51.1
860,0.291,51.1
861,0.291,51.1
862,0.289,51.4
863,0.29,51.3
864,0.29,51.3
865,0.29,51.3
866,0.289,51.4
867,0.289,51.4
868,0.289,51.4
869,0.288,51.5
870,0.289,51.5
871,0.287,51.7
872,0.286,51.7
873,0.286,51.8
874,0.286,51.8
875,0.285,51.9
876,0.283,52.1
877,0.283,52.1
878,0.282,52.3
879,0.281,52.3
880,0.279,52.6
881,0.278,52.7
882,0.272,53.4
883,0.273,53.3
884,0.273,53.3
885,0.273,53.3
886,0.276,52.9
887,0.276,52.9
888,0.275,53.1
889,0.275,53.1
890,0.275,53.1
891,0.275,53.1
892,0.275,53.1
893,0.274,53.2
894,0.274,53.2
895,0.273,53.3
896,0.272,53.5
897,0.271,53.5
898,0.271,53.5
899,0.272,53.5
900,0.27,53.7
901,0.269,53.9
902,0.269,53.8
903,0.269,53.8
904,0.269,53.8
905,0.269,53.8
906,0.269,53.8
907,0.268,54
908,0.268,54
909,0.267,54
910,0.267,54.1
911,0.267,54.1
912,0.267,54
913,0.268,54
914,0.268,53.9
915,0.268,53.9
916,0.269,53.8
917,0.269,53.8
918,0.269,53.8
919,0.266,54.2
920,0.266,54.2
921,0.266,54.2
922,0.265,54.3
923,0.265,54.3
924,0.265,54.3
925,0.266,54.3
926,0.265,54.3
927,0.266,54.2
928,0.265,54.3
929,0.265,54.4
930,0.266,54.2
931,0.266,54.2
932,0.266,54.2
933,0.265,54.3
934,0.265,54.3
935,0.265,54.3
936,0.265,54.4
937,0.265,54.4
938,0.264,54.4
939,0.264,54.4
940,0.264,54.4
941,0.264,54.4
942,0.264,54.5
943,0.263,54.6
944,0.262,54.6
945,0.261,54.8
946,0.261,54.8
947,0.261,54.8
948,0.261,54.8
949,0.261,54.8
950,0.27,53.7
951,0.28,52.5
952,0.28,52.5
953,0.282,52.2
954,0.284,52
955,0.287,51.7
956,0.29,51.3
957,0.294,50.9
958,0.296,50.6
959,0.296,50.6
960,0.297,50.5
961,0.3,50.1
962,0.301,50
963,0.302,49.9
964,0.303,49.8
965,0.304,49.6
966,0.306,49.5
967,0.308,49.2
968,0.31,49
969,0.314,48.5
970,0.318,48.1
971,0.318,48.1
972,0.318,48.1
973,0.316,48.3
974,0.315,48.4
975,0.314,48.5
976,0.314,48.6
977,0.313,48.7
978,0.309,49.1
979,0.307,49.3
980,0.299,50.2
981,0.285,51.9
982,0.278,52.7
983,0.275,53.1
984,0.276,52.9
985,0.278,52.7
986,0.285,51.8
987,0.294,50.8
988,0.299,50.2
989,0.3,50.1
990,0.304,49.7
991,0.302,49.8
992,0.299,50.2
993,0.298,50.3
994,0.293,51
995,0.277,52.9
996,0.273,53.3
997,0.27,53.7
998,0.269,53.9
999,0.269,53.8
"1,000.00",0.273,53.4
"1,001.00",0.28,52.4
"1,002.00",0.283,52.1
"1,003.00",0.285,51.9
"1,004.00",0.287,51.6
"1,005.00",0.287,51.6
"1,006.00",0.288,51.5
"1,007.00",0.289,51.5
"1,008.00",0.289,51.5
"1,009.00",0.289,51.4
"1,010.00",0.288,51.5
"1,011.00",0.288,51.5
"1,012.00",0.288,51.5
"1,013.00",0.288,51.5
"1,014.00",0.28,52.5
"1,015.00",0.28,52.5
"1,016.00",0.281,52.4
"1,017.00",0.281,52.3
"1,018.00",0.282,52.2
"1,019.00",0.283,52.1
"1,020.00",0.286,51.7
"1,021.00",0.29,51.3
"1,022.00",0.291,51.2
"1,023.00",0.291,51.1
"1,024.00",0.299,50.3
"1,025.00",0.301,50
"1,026.00",0.301,50
"1,027.00",0.302,49.9
"1,028.00",0.302,49.9
"1,029.00",0.302,49.9
"1,030.00",0.302,49.9
"1,031.00",0.302,49.8
"1,032.00",0.303,49.8
"1,033.00",0.306,49.5
"1,034.00",0.307,49.3
"1,035.00",0.311,48.9
"1,036.00",0.314,48.5
"1,037.00",0.315,48.4
"1,038.00",0.315,48.4
"1,039.00",0.318,48
"1,040.00",0.322,47.6
"1,041.00",0.323,47.5
"1,042.00",0.325,47.3
"1,043.00",0.325,47.3
"1,044.00",0.325,47.3
"1,045.00",0.325,47.4
"1,046.00",0.325,47.3
"1,047.00",0.325,47.3
"1,048.00",0.325,47.3
"1,049.00",0.325,47.3
"1,050.00",0.326,47.3
"1,051.00",0.326,47.3
"1,052.00",0.326,47.2
"1,053.00",0.327,47.1
"1,054.00",0.327,47.1
"1,055.00",0.327,47.1
"1,056.00",0.328,47
"1,057.00",0.333,46.5
"1,058.00",0.336,46.1
"1,059.00",0.343,45.4
"1,060.00",0.346,45.1
"1,061.00",0.35,44.7
"1,062.00",0.351,44.6
"1,063.00",0.352,44.4
"1,064.00",0.356,44.1
"1,065.00",0.355,44.1
"1,066.00",0.355,44.1
"1,067.00",0.358,43.9
"1,068.00",0.358,43.8
"1,069.00",0.363,43.4
"1,070.00",0.362,43.5
"1,071.00",0.363,43.3
"1,072.00",0.364,43.3
"1,073.00",0.369,42.8
"1,074.00",0.372,42.4
"1,075.00",0.373,42.4
"1,076.00",0.373,42.3
"1,077.00",0.381,41.6
"1,078.00",0.382,41.5
"1,079.00",0.38,41.7
"1,080.00",0.379,41.7
"1,081.00",0.379,41.8
"1,082.00",0.379,41.7
"1,083.00",0.38,41.7
"1,084.00",0.381,41.6
"1,085.00",0.384,41.3
"1,086.00",0.383,41.4
"1,087.00",0.382,41.5
"1,088.00",0.376,42
"1,089.00",0.378,41.8
"1,090.00",0.38,41.7
"1,091.00",0.386,41.1
"1,092.00",0.386,41.1
"1,093.00",0.386,41.1
"1,094.00",0.383,41.4
"1,095.00",0.381,41.6
"1,096.00",0.382,41.5
"1,097.00",0.384,41.3
"1,098.00",0.384,41.3
"1,099.00",0.4,39.9
"1,100.00",0.258,55.2
,,
,,
S6 Irrad 1 3,,
S6 Irrad 1 3 3,"Date : 15/07/2021, 12:58:23",
Wavelength (nm),ABS,%T
190,2.268,0.5
191,2.325,0.5
192,2.369,0.4
193,2.439,0.4
194,2.485,0.3
195,2.575,0.3
196,2.616,0.2
197,2.626,0.2
198,2.653,0.2
199,2.68,0.2
200,2.687,0.2
201,2.716,0.2
202,2.719,0.2
203,2.734,0.2
204,2.75,0.2
205,2.763,0.2
206,2.764,0.2
207,2.766,0.2
208,2.79,0.2
209,2.796,0.2
210,2.81,0.2
211,2.824,0.1
212,2.827,0.1
213,2.832,0.1
214,2.834,0.1
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0.1
224,2.906,0.1
225,2.79,0.2
226,2.691,0.2
227,2.613,0.2
228,2.552,0.3
229,2.497,0.3
230,2.444,0.4
231,2.378,0.4
232,2.303,0.5
233,2.228,0.6
234,2.164,0.7
235,2.102,0.8
236,2.05,0.9
237,2.002,1
238,1.954,1.1
239,1.901,1.3
240,1.85,1.4
241,1.806,1.6
242,1.768,1.7
243,1.74,1.8
244,1.711,1.9
245,1.669,2.1
246,1.621,2.4
247,1.588,2.6
248,1.563,2.7
249,1.541,2.9
250,1.513,3.1
251,1.481,3.3
252,1.449,3.6
253,1.422,3.8
254,1.397,4
255,1.371,4.3
256,1.345,4.5
257,1.321,4.8
258,1.295,5.1
259,1.273,5.3
260,1.255,5.6
261,1.246,5.7
262,1.239,5.8
263,1.233,5.8
264,1.223,6
265,1.214,6.1
266,1.204,6.3
267,1.195,6.4
268,1.191,6.4
269,1.187,6.5
270,1.183,6.6
271,1.177,6.7
272,1.175,6.7
273,1.176,6.7
274,1.179,6.6
275,1.179,6.6
276,1.177,6.6
277,1.177,6.7
278,1.179,6.6
279,1.179,6.6
280,1.179,6.6
281,1.179,6.6
282,1.179,6.6
283,1.181,6.6
284,1.182,6.6
285,1.183,6.6
286,1.183,6.6
287,1.185,6.5
288,1.187,6.5
289,1.189,6.5
290,1.188,6.5
291,1.189,6.5
292,1.192,6.4
293,1.192,6.4
294,1.192,6.4
295,1.192,6.4
296,1.192,6.4
297,1.191,6.4
298,1.192,6.4
299,1.195,6.4
300,1.195,6.4
301,1.195,6.4
302,1.192,6.4
303,1.192,6.4
304,1.191,6.4
305,1.184,6.5
306,1.178,6.6
307,1.172,6.7
308,1.167,6.8
309,1.164,6.9
310,1.163,6.9
311,1.157,7
312,1.154,7
313,1.146,7.1
314,1.139,7.3
315,1.138,7.3
316,1.138,7.3
317,1.13,7.4
318,1.119,7.6
319,1.115,7.7
320,1.107,7.8
321,1.096,8
322,1.083,8.3
323,1.077,8.4
324,1.075,8.4
325,1.072,8.5
326,1.068,8.6
327,1.06,8.7
328,1.05,8.9
329,1.041,9.1
330,1.031,9.3
331,1.021,9.5
332,1.016,9.6
333,1.011,9.7
334,1.006,9.9
335,0.998,10.1
336,0.989,10.3
337,0.982,10.4
338,0.975,10.6
339,0.967,10.8
340,0.958,11
341,0.948,11.3
342,0.94,11.5
343,0.936,11.6
344,0.935,11.6
345,0.931,11.7
346,0.925,11.9
347,0.916,12.1
348,0.908,12.4
349,0.901,12.6
350,0.892,12.8
351,0.885,13
352,0.876,13.3
353,0.869,13.5
354,0.867,13.6
355,0.865,13.6
356,0.86,13.8
357,0.859,13.8
358,0.856,13.9
359,0.851,14.1
360,0.849,14.2
361,0.85,14.1
362,0.85,14.1
363,0.843,14.3
364,0.836,14.6
365,0.83,14.8
366,0.827,14.9
367,0.822,15.1
368,0.815,15.3
369,0.807,15.6
370,0.803,15.8
371,0.799,15.9
372,0.793,16.1
373,0.788,16.3
374,0.783,16.5
375,0.782,16.5
376,0.783,16.5
377,0.784,16.5
378,0.783,16.5
379,0.78,16.6
380,0.774,16.8
381,0.769,17
382,0.767,17.1
383,0.767,17.1
384,0.766,17.1
385,0.761,17.3
386,0.761,17.3
387,0.76,17.4
388,0.753,17.7
389,0.749,17.8
390,0.735,18.4
391,0.731,18.6
392,0.724,18.9
393,0.723,18.9
394,0.722,19
395,0.72,19
396,0.715,19.3
397,0.711,19.4
398,0.71,19.5
399,0.706,19.7
400,0.702,19.9
401,0.698,20
402,0.696,20.1
403,0.695,20.2
404,0.695,20.2
405,0.694,20.2
406,0.691,20.4
407,0.689,20.5
408,0.685,20.6
409,0.685,20.7
410,0.684,20.7
411,0.681,20.8
412,0.678,21
413,0.676,21.1
414,0.675,21.1
415,0.672,21.3
416,0.67,21.4
417,0.667,21.5
418,0.663,21.7
419,0.661,21.8
420,0.661,21.9
421,0.659,21.9
422,0.658,22
423,0.658,22
424,0.656,22.1
425,0.654,22.2
426,0.653,22.2
427,0.652,22.3
428,0.65,22.4
429,0.649,22.5
430,0.648,22.5
431,0.646,22.6
432,0.644,22.7
433,0.642,22.8
434,0.641,22.9
435,0.64,22.9
436,0.638,23
437,0.637,23.1
438,0.634,23.2
439,0.632,23.3
440,0.63,23.4
441,0.63,23.5
442,0.628,23.5
443,0.627,23.6
444,0.625,23.7
445,0.623,23.8
446,0.621,23.9
447,0.619,24
448,0.619,24.1
449,0.618,24.1
450,0.615,24.2
451,0.614,24.3
452,0.613,24.4
453,0.611,24.5
454,0.61,24.5
455,0.609,24.6
456,0.607,24.7
457,0.604,24.9
458,0.601,25.1
459,0.599,25.2
460,0.598,25.2
461,0.599,25.2
462,0.598,25.3
463,0.595,25.4
464,0.594,25.4
465,0.592,25.6
466,0.591,25.7
467,0.589,25.7
468,0.589,25.8
469,0.588,25.8
470,0.585,26
471,0.583,26.1
472,0.581,26.2
473,0.579,26.3
474,0.578,26.4
475,0.576,26.6
476,0.574,26.7
477,0.573,26.7
478,0.57,26.9
479,0.568,27
480,0.565,27.2
481,0.559,27.6
482,0.554,27.9
483,0.552,28
484,0.555,27.9
485,0.557,27.8
486,0.556,27.8
487,0.554,27.9
488,0.554,27.9
489,0.553,28
490,0.549,28.3
491,0.549,28.3
492,0.549,28.3
493,0.548,28.3
494,0.545,28.5
495,0.541,28.8
496,0.54,28.9
497,0.538,29
